Query ID	Neighbor ID	Neighbor Pfam	SSN Query Cluster #	SSN Query Cluster Color	Query-Neighbor Distance	Query-Neighbor Directions
A0A1E4NX92	A0A1E4NWS0	PF00361-PF00662	1	#FF0000	01	normal-normal
L0GY02	L0H0Q0	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2K8UHK9	A0A2K8UHH1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0A1H2H7	A0A0A1H786	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0K6HSG1	A0A0K6HT64	PF00361-PF00662	1	#FF0000	01	complement-complement
D5X5W2	D5X5W1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I7BX02	A0A1I7BWZ0	PF00361-PF00662	1	#FF0000	01	normal-normal
C6HUB5	C6HUB6	PF00361-PF00662	1	#FF0000	01	complement-complement
A4ACB6	A4ACB5	PF00361-PF00662	1	#FF0000	01	complement-complement
B8KXA4	B8KXA5	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H2IPM5	A0A1H2IPV0	PF00361-PF00662	1	#FF0000	01	normal-normal
R0EIG4	R0CWT6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1T4XG62	A0A1T4XGM0	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A257M2D1	A0A257M2F5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A146G6D8	A0A146G3F4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2E1EJC0	A0A2E1EJD0	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A068YQL2	A0A068YI24	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A239KBK1	A0A239KCU9	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0W8J9R5	A0A0W8J9U2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2N5X7P3	A0A2N5X6Z0	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2T6E400	A0A2T6E404	PF00361-PF00662	1	#FF0000	01	normal-normal
W6LQ83	W6LSY3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I4X7P1	A0A1I4X7R8	PF00361-PF00662	1	#FF0000	01	complement-complement
L8MR93	L8MQ89	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A126ZBX7	A0A126ZDI2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A084IN95	A0A084IN94	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A259B656	A0A259B679	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I3SH97	A0A1I3SGB0	PF00361-PF00662	1	#FF0000	01	normal-normal
F0SR96	F0SR95	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2A2WIV2	A0A2A2WIX0	PF00361-PF00662	1	#FF0000	01	complement-complement
M5T7I0	M5THM3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0J1BE52	A0A0J1BE57	PF00361-PF00662	1	#FF0000	01	complement-complement
Q7UXT7	Q7UXT4	PF00361-PF00662	1	#FF0000	03	complement-complement
A0A0A0HSH5	A0A0A0HRJ0	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2T0RLN1	A0A2T0RLM6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2T0RLN1	A0A2T0RLQ2	PF00361-PF00662	1	#FF0000	04	complement-complement
A0A1J0VF53	A0A1J0VFA3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2N0G4G2	A0A2N0G4D5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H0F5C4	A0A1H0F592	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A072N5B3	A0A072N664	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1D9GJF6	A0A1D9GJH4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0P7Z6B2	A0A0P8B9D6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A137S3B2	A0A137S3B1	PF00361-PF00662	1	#FF0000	01	complement-complement
A1U0D8	A1U0D7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2T1KRA6	A0A2T1KR49	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I4ZN04	A0A1I4ZME4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1V2DTM7	A0A1V2DTQ1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2E5SAB3	A0A2E5S8X5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0J7LZL4	A0A0J7J8M9	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A212U934	A0A212U9G8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2G1VH80	A0A2G1VHR7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I6G9N7	A0A1I6G9U1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1M6UA37	A0A1M6UAA0	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A285Q0V1	A0A285Q118	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0P7ZD07	A0A0P7X662	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I0GDK9	A0A1I0GDK6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I3WA20	A0A1I3WBD5	PF00361-PF00662	1	#FF0000	01	complement-complement
M1F825	M1FCJ8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2A2I247	A0A2A2I163	PF00361-PF00662	1	#FF0000	01	complement-complement
E0THE8	E0THE7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1Y6C5H4	A0A1Y6CBM4	PF00361-PF00662	1	#FF0000	01	complement-complement
H2CAD6	H2CAD5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1G4SIM4	A0A1G4SJ14	PF00361-PF00662	1	#FF0000	01	complement-complement
E8R1W6	E8R1W7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A168UE65	A0A168UE50	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H3ZJW4	A0A1H3ZJV6	PF00361-PF00662	1	#FF0000	01	complement-normal
A0A285P2K4	A0A285P2I7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0W1S0Z5	A0A0W1S0B8	PF00361-PF00662	1	#FF0000	01	complement-complement
M0HI96	M0HKG1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1G7QW24	A0A1G7QU60	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1Q1FIG1	A0A1Q1FNU5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1G8WBI1	A0A1G8WBT3	PF00361-PF00662	1	#FF0000	01	complement-complement
C7P0S8	C7P0S7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H1BT43	A0A1H1BT63	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I2NMK6	A0A1I2NEY1	PF00361-PF00662	1	#FF0000	01	normal-normal
M0P9X2	M0PA90	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I6J4X5	A0A1I6J595	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2A2FCD8	A0A2A2FD83	PF00361-PF00662	1	#FF0000	01	normal-normal
D4GWQ7	D4GWQ8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1M5PR91	A0A1M5PPS6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1G9ZLV2	A0A1G9ZM84	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A285NSU3	A0A285NUC7	PF00361-PF00662	1	#FF0000	01	normal-normal
Q5V6U6	Q5V6U5	PF00361-PF00662	1	#FF0000	01	complement-complement
M1XTE3	M1Y586	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A256HEM9	A0A256HEN9	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H3HNJ8	A0A1H3HNY2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A256IRP7	A0A256IRY7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I6FMH5	A0A1I6FMB5	PF00361-PF00662	1	#FF0000	01	complement-complement
F7PN10	F7PN53	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0U5H5L0	A0A0U5H6N8	PF00361-PF00662	1	#FF0000	01	complement-complement
U1NPR8	U1P6W7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H6J8P2	A0A1H6IZW1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H6J8P2	A0A1H6J3N1	PF00361-PF00662	1	#FF0000	13	complement-normal
M0FDZ7	M0FA75	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1G9YPG1	A0A1G9YR90	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H6W412	A0A1H6W4C7	PF00361-PF00662	1	#FF0000	01	complement-complement
U1PHX4	U1QVY1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H3IQN9	A0A1H3IRC7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H6AU70	A0A1H6AUL9	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2A5QX87	A0A2A5QXJ8	PF00361-PF00662	1	#FF0000	01	complement-complement
I7BH00	I7CNL2	PF00361-PF00662	1	#FF0000	01	complement-complement
L0JSR6	L0JS15	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A063ZIT4	A0A063ZGT8	PF00361-PF00662	1	#FF0000	01	normal-normal
L9XTM6	L9XU20	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H9JK61	A0A1H9JJR6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I0QD41	A0A1I0QD30	PF00361-PF00662	1	#FF0000	01	normal-normal
D2RUC9	D2RUD0	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H1HLL9	A0A1H1HM15	PF00361-PF00662	1	#FF0000	01	complement-complement
M0LDR9	M0LF34	PF00361-PF00662	1	#FF0000	01	complement-complement
L0JTH7	L0JUT3	PF00361-PF00662	1	#FF0000	01	normal-normal
M0LR01	M0LS43	PF00361-PF00662	1	#FF0000	01	complement-complement
Q3IMN8	A0A1U7EZ93	PF00361-PF00662	1	#FF0000	01	normal-normal
F8D406	F8D405	PF00361-PF00662	1	#FF0000	01	normal-normal
M0AIC8	M0AJ99	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A202E6U9	A0A202E576	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I6LUM0	A0A1I6LUX0	PF00361-PF00662	1	#FF0000	01	complement-complement
M0CM19	M0CPH1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H3WW76	A0A1H3WXE6	PF00361-PF00662	1	#FF0000	01	normal-normal
U3A1E8	U3A9M5	PF00361-PF00662	1	#FF0000	01	normal-normal
Q18H12	Q18H13	PF00361-PF00662	1	#FF0000	01	normal-normal
U1NDJ3	U1PM71	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I0P8K9	A0A1I0P910	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2A8CWE9	A0A2A8CWS9	PF00361-PF00662	1	#FF0000	01	complement-complement
Q2S0W8	Q2S0W7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2H3P1H3	A0A2H3P7X3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A162NPR0	A0A162NPR7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2S7SQ39	A0A2S7SQ06	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2E3LXB2	A0A2E3LXC7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A061JI62	A0A061JIU9	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2S5R914	A0A2S5R8S7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0Q9YGI5	A0A0Q9YGG4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0W0SK85	A0A0W0SKC2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0W0TMB0	A0A0W0TNA7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0W0XKJ4	A0A0W0XKT8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0W1ALK4	A0A0W1ALX1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0W1AKL7	A0A0W1AKK8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0W0WZD6	A0A0W0WZF2	PF00361-PF00662	1	#FF0000	01	complement-complement
D3HJC9	D3HJC8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0W0XMT4	A0A0W0XMR5	PF00361-PF00662	1	#FF0000	01	normal-normal
Q5ZYZ0	Q5ZYY9	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A098GGG5	A0A098GGE1	PF00361-PF00662	1	#FF0000	01	complement-complement
I2GIR7	I2GIR8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0W0TXM0	A0A0W0TXF8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A090D0J7	A0A090D2Q0	PF00361-PF00662	1	#FF0000	01	normal-normal
F8L9G6	F8L5J1	PF00361-PF00662	1	#FF0000	01	complement-complement
V4XTG6	V4Y3B2	PF00361-PF00662	1	#FF0000	01	normal-normal
V5A4R8	V4XPU0	PF00361-PF00662	1	#FF0000	01	normal-normal
C5DAT8	C5DAT7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0T6BMV5	A0A0T6BN26	PF00361-PF00662	1	#FF0000	01	complement-complement
Q65MD5	Q65MD4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A101XQE9	A0A101XQI4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A077J621	A0A077J677	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0D1V3Z2	A0A0D1XPE3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0K9HC39	A0A0K9H4L2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A150KZF8	A0A150KZF0	PF00361-PF00662	1	#FF0000	01	normal-normal
O34688	P39755	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I0II24	A0A1I0IID1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0A5G0M3	A0A0A5FV08	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H9FAN1	A0A1H9F8R9	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H8B172	A0A1H8B0Z7	PF00361-PF00662	1	#FF0000	01	complement-complement
Q81BL2	Q81BL1	PF00361-PF00662	1	#FF0000	01	complement-complement
Q81NL0	A0A0F7RA26	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2S1AA67	A0A2S1A8M4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A268E8W2	A0A268E8X2	PF00361-PF00662	1	#FF0000	01	normal-normal
W4QDC5	W4QBM6	PF00361-PF00662	1	#FF0000	02	normal-normal
A0A268I8H0	A0A268I8F7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0J1IRG5	A0A0J1IRG6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H8FUY6	A0A1H8FVD7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A235BBC7	A0A235BCF3	PF00361-PF00662	1	#FF0000	01	complement-complement
K6DDZ6	K6C5X9	PF00361-PF00662	1	#FF0000	01	complement-complement
W1SJZ2	W1SJJ8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0A0E348	A0A0A0E5G7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2B2CD93	A0A2B2C5P1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1S2R4J9	A0A1S2R541	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2C1Z7N8	A0A2C1Z7M9	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0A6VDE6	A0A0A6VBH4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I2DKK5	A0A1I2DKC4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A090IRQ5	A0A090IYX6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A150MNB4	A0A150MN80	PF00361-PF00662	1	#FF0000	01	normal-normal
Q5L2V2	Q5L2V3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A160F8G6	A0A160FCM3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A165WFS7	A0A165WI99	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1M6L8Z7	A0A1M6L8W7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A151A2K2	A0A151A302	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A143HDZ0	A0A143HEQ3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0D0QZV7	A0A0D0RRN3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1D4LCM1	A0A1D4LD80	PF00361-PF00662	1	#FF0000	01	complement-complement
C6J138	C6J137	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A178PKZ0	A0A178PIH6	PF00361-PF00662	1	#FF0000	01	normal-normal
Q5HRV7	Q5HRV8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0N0Z5D7	A0A0N0Z5W9	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A0C9NKZ5	A0A0C9Q199	PF00361-PF00662	1	#FF0000	02	normal-complement
I3IIT9	I3IIU5	PF00361-PF00662	1	#FF0000	06	normal-normal
A0A0D8FX39	A0A0D8FXU9	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1G9CTD0	A0A1G9CTJ8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A263DD85	A0A263DDB5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2T0Q589	A0A2T0Q590	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1L8QA74	A0A1L8QA69	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1G8SAE1	A0A1G8S986	PF00361-PF00662	1	#FF0000	01	complement-complement
S7W7A8	S7XNU7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A095VNM6	A0A095VPF3	PF00361-PF00662	1	#FF0000	08	normal-normal
A0A2T4V2M6	A0A2T4V2M8	PF00361-PF00662	1	#FF0000	01	complement-complement
S9P4M1	S9QDJ4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A250I8N1	A0A250I6T5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A085WX01	A0A085WX02	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0G2ZFB6	A0A0G2ZL35	PF00361-PF00662	1	#FF0000	01	complement-complement
L7U386	L7TZU8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A017T271	A0A017T319	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0K1E7A4	A0A0K1E7A2	PF00361-PF00662	1	#FF0000	01	normal-normal
A9FF39	A9FF34	PF00361-PF00662	1	#FF0000	01	complement-complement
S4Y0R5	S4Y1N8	PF00361-PF00662	1	#FF0000	01	complement-complement
A9G4L9	A9G4L5	PF00361-PF00662	1	#FF0000	01	complement-complement
S4Y3U3	S4XWH1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0F6YGT8	A0A0F6W0B7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I1Z2S0	A0A1I1Z6B6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H3X8V8	A0A1H3XB83	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H3X8V8	A0A1H3X9D6	PF00361-PF00662	1	#FF0000	01	complement-complement
I3BTI6	I3BTI7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1A8XU77	A0A1A8XTN8	PF00361-PF00662	1	#FF0000	01	complement-complement
C7RLG2	C7RLG3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A080M7L4	A0A080M7J6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A011QKE7	A0A011PPX4	PF00361-PF00662	1	#FF0000	01	normal-normal
D5BYH1	D5BYH0	PF00361-PF00662	1	#FF0000	01	complement-complement
Q3JBP4	Q3JBP5	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A126T5Z3	A0A126T4Z8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1W9JWM0	A0A1W9JVX8	PF00361-PF00662	1	#FF0000	01	normal-normal
G0A338	G0A337	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0C3NV80	A0A0C3MU10	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H7H2N4	A0A1H7H151	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1Q4BND9	A0A1Q4BNF2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1W6SNA8	A0A1W6SNA9	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H3NWL5	A0A1H3NWJ1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H3NWL5	A0A1H3NXV2	PF00361-PF00662	1	#FF0000	05	complement-complement
A0A1G5SEM4	A0A1G5SCF2	PF00361-PF00662	1	#FF0000	06	complement-complement
A0A1G5SEM4	A0A1G5SCM5	PF00361-PF00662	1	#FF0000	01	complement-complement
V5C3U2	V5DVS4	PF00361-PF00662	1	#FF0000	02	normal-normal
V5C3U2	V5BUC8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H8IIY0	A0A1H8IKH9	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I4FUM5	A0A1I4FUP3	PF00361-PF00662	1	#FF0000	01	normal-normal
F8GHY2	F8GHY1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1R4HFK6	A0A1R4HG78	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A177NET2	A0A177NFJ6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1S1XYJ7	A0A1S1XY38	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A172U4L1	A0A172UDY2	PF00361-PF00662	1	#FF0000	01	normal-normal
H8GPU9	H8GPU6	PF00361-PF00662	1	#FF0000	03	normal-complement
H8GPU9	H8GPV0	PF00361-PF00662	1	#FF0000	01	normal-normal
W6M1U6	W6M1U2	PF00361-PF00662	1	#FF0000	05	complement-complement
A0A1Y6CVU2	A0A1Y6CW74	PF00361-PF00662	1	#FF0000	01	complement-complement
Q60BG5	Q60BG4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1E2UYE4	A0A1E2UY11	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1E2ZE23	A0A1E2ZE11	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1T2KSL5	A0A1T2KSK7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1T2L0N5	A0A1T2L0P3	PF00361-PF00662	1	#FF0000	01	complement-complement
G2FCR5	G2FCR4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1G5QYR9	A0A1G5QYX3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H6F3A9	A0A1H6F320	PF00361-PF00662	1	#FF0000	06	normal-normal
A0A1H3XBL1	A0A1H3XB83	PF00361-PF00662	1	#FF0000	03	complement-complement
A0A1H3XBL1	A0A1H3X9D6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A133XL35	A0A133XL38	PF00361-PF00662	1	#FF0000	01	normal-normal
Q47IK9	Q47IK8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2N2VRW7	A0A2N2VRX1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1R1I2R2	A0A1R1I3B3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0J9EBB0	A0A0J9EAW7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1P8WFP4	A0A1P8WFN3	PF00361-PF00662	1	#FF0000	01	normal-normal
F0SJL2	F0SJL1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A225D7Y3	A0A225D7U0	PF00361-PF00662	1	#FF0000	01	complement-complement
L0DK47	L0DII9	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1I3HPB5	A0A1I3HNR7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2A2RZQ1	A0A2A2RZN3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1U7CW37	A0A1U7CVZ6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1U7GD98	A0A1U7GD70	PF00361-PF00662	1	#FF0000	01	complement-complement
M5SUD1	M5T4I7	PF00361-PF00662	1	#FF0000	01	normal-normal
M5TVB4	M5TUZ4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2A2WKD3	A0A2A2WK84	PF00361-PF00662	1	#FF0000	02	complement-complement
M5RLA8	M5RAS3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2G1W1R7	A0A2G1W2A6	PF00361-PF00662	1	#FF0000	01	complement-complement
Q7UF65	Q7UF66	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0J1EAF2	A0A0J1B7D5	PF00361-PF00662	1	#FF0000	01	complement-complement
A6C6N1	A6C6N0	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A255QQU4	A0A255QPP2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A142X7D5	A0A142X6N7	PF00361-PF00662	1	#FF0000	01	normal-normal
D2R9J3	D2R9J2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A142YCW0	A0A142YD27	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A142Y957	A0A142YAC0	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2E0XBT2	A0A2E0XBW5	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1S1RP96	A0A1S1RPI6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A239GVN3	A0A239GVR6	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H9SMC0	A0A1H9SK88	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2S6GXF9	A0A2S6GXD4	PF00361-PF00662	1	#FF0000	01	normal-normal
K0K425	K0K170	PF00361-PF00662	1	#FF0000	01	complement-complement
D0LNJ9	D0LNJ8	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0C2DG66	A0A0C2A5F9	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2G2CPL7	A0A2G2CPQ6	PF00361-PF00662	1	#FF0000	02	complement-complement
I2KA03	I2KA04	PF00361-PF00662	1	#FF0000	01	complement-complement
C1DU51	C1DU47	PF00361-PF00662	1	#FF0000	04	normal-normal
J9ZE86	J9ZEX0	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A0K6HSN6	A0A0K6HSR8	PF00361-PF00662	1	#FF0000	02	complement-complement
D5X328	D5X326	PF00361-PF00662	1	#FF0000	02	normal-normal
Q1QFS3	Q1QFS9	PF00361-PF00662	1	#FF0000	06	normal-normal
Q1QFS3	Q1QFS5	PF00361-PF00662	1	#FF0000	02	normal-normal
Q1QFS7	Q1QFS9	PF00361-PF00662	1	#FF0000	02	normal-normal
Q1QFS7	Q1QFS5	PF00361-PF00662	1	#FF0000	02	normal-normal
A3WVW0	A3WVV7	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A238D7K2	A0A238D7N1	PF00361-PF00662	1	#FF0000	02	normal-normal
Q0AHW4	Q0AHW6	PF00361-PF00662	1	#FF0000	02	normal-normal
A0A1E4NGC8	A0A1E4NG40	PF00361-PF00662	1	#FF0000	02	normal-normal
A0A259FF19	A0A259FEP2	PF00361-PF00662	1	#FF0000	02	normal-normal
A0A191ZGR6	A0A191ZGS1	PF00361-PF00662	1	#FF0000	02	normal-normal
D0KZ77	D0KZ79	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A0W1RRM9	A0A0W1RRI1	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A1E4NWW7	A0A1E4NWP8	PF00361-PF00662	1	#FF0000	02	normal-normal
A0A1E4NWW7	A0A1E4NWS0	PF00361-PF00662	1	#FF0000	03	normal-normal
A0A1M3GKI4	A0A1M3GKF1	PF00361-PF00662	1	#FF0000	02	complement-complement
