Query ID	Neighbor ID	Neighbor Pfam	SSN Query Cluster #	SSN Query Cluster Color	Query-Neighbor Distance	Query-Neighbor Directions
A0A1I4AXD6	A0A1I4AWM2	PF01243	1	#FF0000	20	normal-normal
A0A1H6CB77	A0A1H6CAE5	PF01243	1	#FF0000	17	complement-normal
A0A2T6E400	A0A2T6E7F7	PF01243	1	#FF0000	11	normal-normal
A0A0U4P2C8	A0A0U4WKY4	PF01243	1	#FF0000	11	complement-normal
A0A0F5JXG2	A0A0F5JW78	PF01243	1	#FF0000	15	complement-complement
A0A1G4SIM4	A0A1G4SIK3	PF01243	1	#FF0000	13	complement-normal
W6M1U6	W6M040	PF01243	1	#FF0000	01	complement-normal
A0A1Z4BV20	A0A1Z4BUT4	PF01243	1	#FF0000	18	normal-complement
A0A1H2IPM5	A0A1H2IPZ3	PF01243-PF10590	1	#FF0000	03	normal-complement
A0A0W1SHN3	A0A0W1SJA4	PF01243-PF10590	1	#FF0000	10	normal-complement
A0A1H0CVR3	A0A1H0CWU4	PF01243-PF10590	1	#FF0000	06	complement-complement
A0A1H2IPM5	A0A1H2IPZ3	PF01243-PF10590	1	#FF0000	03	normal-complement
A0A0W1SHN3	A0A0W1SJA4	PF01243-PF10590	1	#FF0000	10	normal-complement
A0A1H0CVR3	A0A1H0CWU4	PF01243-PF10590	1	#FF0000	06	complement-complement
A0A2G1QN58	A0A2G1QMT3	PF01243-PF13185	1	#FF0000	05	normal-complement
A0A2G1QN58	A0A2G1QMT3	PF01243-PF13185	1	#FF0000	05	normal-complement
E0MTC6	E0MTB0	PF01244	1	#FF0000	16	complement-complement
A0A1H6VYG8	A0A1H6WC51	PF01244	1	#FF0000	05	normal-normal
U5T4D7	U5T1Q6	PF01244	1	#FF0000	08	complement-complement
A0A143BPF1	A0A143BPC7	PF01244	1	#FF0000	16	complement-normal
I2ERN2	I2ERM1	PF01244	1	#FF0000	11	normal-normal
A0A239AG22	A0A239AGV0	PF01245	1	#FF0000	14	complement-normal
A0A1U7CW37	A0A1U7CW46	PF01245	1	#FF0000	13	normal-normal
A0A1U7GD98	A0A1U7GD37	PF01245	1	#FF0000	16	complement-complement
A0A142YCW0	A0A142YCT8	PF01245	1	#FF0000	12	normal-normal
W0DCR8	W0DGK0	PF01245	1	#FF0000	04	normal-normal
A0A256IRP7	A0A256ISX1	PF01246	1	#FF0000	03	normal-complement
A0A1I6FMH5	A0A1I6FMA3	PF01246	1	#FF0000	09	complement-normal
M0FDZ7	M0FC61	PF01246	1	#FF0000	17	complement-normal
A0A256IRP7	A0A256IRN0	PF01248	1	#FF0000	05	normal-complement
A0A1I6FMH5	A0A1I6FMM8	PF01248	1	#FF0000	11	complement-normal
M0FDZ7	M0FA53	PF01248	1	#FF0000	19	complement-normal
A0A0P8BIT3	A0A0P7ZFX1	PF01250	1	#FF0000	07	normal-normal
A0A137S417	A0A137S403	PF01250	1	#FF0000	08	normal-normal
A0A2G1MC74	A0A2G1MC77	PF01250	1	#FF0000	07	complement-normal
A0A0X7BEK2	A0A0X7BEP4	PF01250	1	#FF0000	04	normal-complement
A0A0D0QZV7	A0A0D0SJS9	PF01250	1	#FF0000	07	normal-normal
A0A1D4LCM1	A0A0F5XEN3	PF01250	1	#FF0000	06	complement-complement
A0A1I4RQ11	A0A1I4RQS7	PF01250	1	#FF0000	08	complement-normal
D2QK53	D2QK43	PF01250	1	#FF0000	10	normal-complement
A0A1H2SE30	A0A1H2SDM5	PF01252	1	#FF0000	06	complement-normal
A6FKX1	A6FKW4	PF01252	1	#FF0000	07	normal-normal
A0A2A5QX87	A0A2A5QXC2	PF01253	1	#FF0000	14	complement-normal
A0A2G1W1R7	A0A2G1W1B6	PF01253	1	#FF0000	04	complement-normal
Q7UF65	Q7UF59	PF01253	1	#FF0000	06	complement-normal
A0A0J1EAF2	A0A0J1EAF6	PF01253	1	#FF0000	05	complement-normal
A0A0Q6RAM1	A0A0Q6RKP1	PF01255	1	#FF0000	05	normal-normal
A0A0U5B7A7	A0A0U5BLJ5	PF01255	1	#FF0000	05	normal-normal
B6IMM3	B6ISU7	PF01255	1	#FF0000	16	normal-complement
A0A074MYW5	A0A074N124	PF01255	1	#FF0000	11	complement-normal
A0A0P7WDS5	A0A0N8K933	PF01255	1	#FF0000	12	normal-complement
A0A1A7BL60	A0A1A7BJL9	PF01255	1	#FF0000	11	complement-normal
A0A1M7SA97	A0A1M7SAE7	PF01255	1	#FF0000	11	normal-complement
A0A1D7NL45	A0A1D7NL44	PF01255	1	#FF0000	13	complement-normal
A0A2L0GJU3	A0A2L0GKI7	PF01255	1	#FF0000	10	complement-normal
A0A2N4WUG5	A0A2N4WUG0	PF01255	1	#FF0000	10	normal-complement
A0A2G1W1R7	A0A2G1W1S8	PF01255	1	#FF0000	10	complement-complement
Q7UF65	Q7UF53	PF01255	1	#FF0000	12	complement-complement
A0A0J1EAF2	A0A0J1B6Q2	PF01255	1	#FF0000	11	complement-complement
A0A0S1S807	A0A0S1S8E4	PF01256-PF03853	1	#FF0000	14	normal-normal
A0A2A8CWE9	A0A2A8CWR3	PF01256-PF03853	1	#FF0000	19	complement-complement
A0A2N4X760	A0A2N4X764	PF01256-PF03853	1	#FF0000	18	complement-normal
A0A0S1S807	A0A0S1S8E4	PF01256-PF03853	1	#FF0000	14	normal-normal
A0A2A8CWE9	A0A2A8CWR3	PF01256-PF03853	1	#FF0000	19	complement-complement
A0A2N4X760	A0A2N4X764	PF01256-PF03853	1	#FF0000	18	complement-normal
A0A1H8GX46	A0A1H8GWZ3	PF01257	1	#FF0000	02	normal-normal
A0A1H3NWL5	A0A1H3NVL5	PF01257	1	#FF0000	13	complement-normal
F2NMW0	F2NMX5	PF01257	1	#FF0000	15	normal-complement
A0A1H9IPP7	A0A1H9INR2	PF01257	1	#FF0000	06	normal-complement
A0A1I4RQ11	A0A1I4RNG7	PF01257	1	#FF0000	19	complement-normal
A0A1H3NWY4	A0A1H3NVL5	PF01257	1	#FF0000	19	complement-normal
A0A0U3KFZ5	A0A0U2ZLW2	PF01257	1	#FF0000	12	normal-complement
A0A1W9JTL1	A0A1W9JTP1	PF01257-PF01512-PF10589	1	#FF0000	09	complement-normal
A0A1W9JTL1	A0A1W9JTP1	PF01257-PF01512-PF10589	1	#FF0000	09	complement-normal
A0A1W9JTL1	A0A1W9JTP1	PF01257-PF01512-PF10589	1	#FF0000	09	complement-normal
A0A1G9ZLV2	A0A1G9ZMW5	PF01257-PF01903	1	#FF0000	12	normal-normal
A0A0U5H5L0	A0A0U5CZA2	PF01257-PF01903	1	#FF0000	19	complement-normal
A0A1G9ZLV2	A0A1G9ZMW5	PF01257-PF01903	1	#FF0000	12	normal-normal
A0A0U5H5L0	A0A0U5CZA2	PF01257-PF01903	1	#FF0000	19	complement-normal
A0A0N0K4I0	A0A0N1LI13	PF01258	1	#FF0000	13	complement-complement
A0A074MYW5	A0A074N3A3	PF01258	1	#FF0000	19	complement-complement
A0A0P7WDS5	A0A0N8K932	PF01258	1	#FF0000	20	normal-normal
A0A1A7BL60	A0A1A7BHG1	PF01258	1	#FF0000	19	complement-complement
A0A1M7SA97	A0A1M7SAB7	PF01258	1	#FF0000	19	normal-normal
A0A2L0GJU3	A0A2L0GNS9	PF01258	1	#FF0000	18	complement-complement
A0A1N6GYA8	A0A1N6GX66	PF01258	1	#FF0000	11	complement-normal
A0A1V2DTM7	A0A1V2DUG9	PF01258	1	#FF0000	19	normal-normal
A0A0T6BMV5	A0A0J6EPH6	PF01258	1	#FF0000	05	complement-complement
A0A0Q3WS46	A0A0Q3WSF2	PF01258	1	#FF0000	17	complement-normal
A0A2N3LK81	A0A2N3LKG1	PF01258	1	#FF0000	16	complement-normal
A0A0A6VDE6	A0A0A6VBI8	PF01258	1	#FF0000	09	normal-complement
W6M1U6	W6LXS2	PF01258	1	#FF0000	12	complement-normal
Q60BG5	Q60BG0	PF01258	1	#FF0000	05	normal-normal
A0A142XHB7	A0A142XHA1	PF01258	1	#FF0000	20	normal-normal
A0A0B9AFJ2	A0A0B8ZPE7	PF01258	1	#FF0000	14	complement-normal
A0A1E4NGC8	A0A1E4NHE2	PF01259	1	#FF0000	20	normal-complement
A0A1M3GKI4	A0A1M3GKD1	PF01259	1	#FF0000	17	complement-normal
A0A1A6C0K6	A0A1A6C0M8	PF01259	1	#FF0000	20	normal-normal
Q3SFK3	Q3SFI9	PF01259-PF01594	1	#FF0000	15	complement-normal
Q3SFK3	Q3SFI9	PF01259-PF01594	1	#FF0000	15	complement-normal
A5G0Z4	A5G0Y1	PF01261	1	#FF0000	13	complement-complement
A5G0Z4	A5G0Y3	PF01261	1	#FF0000	11	complement-complement
A5G0Z4	A5G0Y7	PF01261	1	#FF0000	07	complement-complement
B7RH00	B7RGZ7	PF01261	1	#FF0000	03	complement-normal
A0A1W2DS03	A0A1W2DSW2	PF01261	1	#FF0000	13	normal-complement
A0A1L8PNC9	A0A1L8PN85	PF01261	1	#FF0000	08	normal-complement
I7F4Z2	I7DWY7	PF01261	1	#FF0000	04	normal-normal
A9D6L3	A9D6N6	PF01261	1	#FF0000	18	complement-normal
A0A257GNT2	A0A257GRB9	PF01261	1	#FF0000	18	normal-normal
A0A0D6T8I2	A0A0D6TA16	PF01261	1	#FF0000	09	complement-complement
A0A0D6T8I2	A0A0D6T8J1	PF01261	1	#FF0000	11	complement-complement
A0A196N3F7	A0A196N3R3	PF01261	1	#FF0000	14	normal-normal
A0A0B3SW27	A0A0B3RUI9	PF01261	1	#FF0000	06	normal-complement
A0A1H6WGR4	A0A1H6WJC1	PF01261	1	#FF0000	11	normal-normal
A0A2R3Z4G3	A0A2R3Z4D2	PF01261	1	#FF0000	15	normal-normal
A0A1E5X5U6	A0A1E5X5D1	PF01261	1	#FF0000	17	complement-normal
A0A084IN95	A0A084IN86	PF01261	1	#FF0000	09	normal-complement
A0A1G7DE53	A0A1G7DFB5	PF01261	1	#FF0000	18	complement-normal
A0A285NSU3	A0A285NU32	PF01261	1	#FF0000	11	normal-normal
A0A1I6FMH5	A0A1I6FMI4	PF01261	1	#FF0000	10	complement-complement
A0A1H3WW76	A0A1H3WWW2	PF01261	1	#FF0000	14	normal-normal
Q18H12	Q18H27	PF01261	1	#FF0000	19	normal-normal
L0EJU8	L0EIK3	PF01261	1	#FF0000	06	normal-complement
A0A0D1V3Z2	A0A0D1W5L4	PF01261	1	#FF0000	16	complement-normal
A0A1M6L8Z7	A0A1M6L998	PF01261	1	#FF0000	03	normal-complement
A0A1P8WFP4	A0A1P8WFS4	PF01261	1	#FF0000	06	normal-complement
F0SJL2	F0SJK6	PF01261	1	#FF0000	06	complement-normal
A0A225D7Y3	A0A225DNA6	PF01261	1	#FF0000	04	complement-normal
A0A142X7D5	A0A142X6Q3	PF01261	1	#FF0000	15	normal-normal
A0A142Y957	A0A142Y950	PF01261	1	#FF0000	06	normal-complement
M7XSE8	M7X913	PF01261	1	#FF0000	02	complement-complement
F8EII3	F8EIJ4	PF01261	1	#FF0000	12	normal-normal
A0A1M5F1Y9	A0A1M5F349	PF01261	1	#FF0000	17	complement-complement
I7F4Z2	I7F4Y3	PF01261-PF07582	1	#FF0000	10	normal-complement
A0A0B3SW27	A0A0B3S2Z8	PF01261-PF07582	1	#FF0000	08	normal-complement
A0A178PKZ0	A0A178PHQ6	PF01261-PF07582	1	#FF0000	07	normal-normal
A0A1W2H095	A0A1W2GZU1	PF01261-PF07582	1	#FF0000	11	complement-normal
I7F4Z2	I7F4Y3	PF01261-PF07582	1	#FF0000	10	normal-complement
A0A0B3SW27	A0A0B3S2Z8	PF01261-PF07582	1	#FF0000	08	normal-complement
A0A178PKZ0	A0A178PHQ6	PF01261-PF07582	1	#FF0000	07	normal-normal
A0A1W2H095	A0A1W2GZU1	PF01261-PF07582	1	#FF0000	11	complement-normal
A0A2K8XAY5	A0A2K8XAY2	PF01262-PF05222	1	#FF0000	13	complement-normal
A0A2E3LXB2	A0A2E3LXF9	PF01262-PF05222	1	#FF0000	04	complement-complement
A0A1H9SMC0	A0A1H9SKU5	PF01262-PF05222	1	#FF0000	10	normal-complement
A0A2S6GXF9	A0A2S6GXE6	PF01262-PF05222	1	#FF0000	11	normal-complement
A0A0H5D4X6	A0A0H5CPQ1	PF01262-PF05222	1	#FF0000	11	complement-normal
A0A2K8XAY5	A0A2K8XAY2	PF01262-PF05222	1	#FF0000	13	complement-normal
A0A2E3LXB2	A0A2E3LXF9	PF01262-PF05222	1	#FF0000	04	complement-complement
A0A1H9SMC0	A0A1H9SKU5	PF01262-PF05222	1	#FF0000	10	normal-complement
A0A2S6GXF9	A0A2S6GXE6	PF01262-PF05222	1	#FF0000	11	normal-complement
A0A0H5D4X6	A0A0H5CPQ1	PF01262-PF05222	1	#FF0000	11	complement-normal
A0A1L8PNC9	A0A1L8PNB8	PF01263	1	#FF0000	01	normal-normal
A0A2S5JI27	A0A2S5JHH1	PF01263	1	#FF0000	12	normal-complement
A0A196N3F7	A0A196N4X9	PF01263	1	#FF0000	08	normal-normal
G2E6S5	G2E6S0	PF01263	1	#FF0000	05	normal-complement
Q9KRQ4	Q9KRP2	PF01263	1	#FF0000	12	normal-complement
W8X1V5	W8WUL7	PF01263	1	#FF0000	02	normal-complement
H2CAD6	H2CAE8	PF01263	1	#FF0000	12	normal-complement
A0A223V239	A0A223VAX4	PF01263	1	#FF0000	15	normal-complement
A0A2G5KGG5	A0A2G5KHT9	PF01263	1	#FF0000	13	normal-complement
A0A0Q3WS46	A0A0Q3T9D9	PF01263	1	#FF0000	04	complement-complement
A0A2N3LK81	A0A2N3LK64	PF01263	1	#FF0000	05	complement-complement
A0A2N3EXC0	A0A2N3EWR4	PF01264	1	#FF0000	05	complement-complement
U3A1E8	U3A1E0	PF01264	1	#FF0000	10	normal-complement
Q2S0W8	Q2S0W2	PF01264	1	#FF0000	06	complement-complement
A0A2H3P1H3	A0A2H3P1G4	PF01264	1	#FF0000	10	normal-normal
A0A0F4QHF4	A0A0F4QHD9	PF01266	1	#FF0000	15	normal-normal
A0A2M8W6E0	A0A2M8W6F9	PF01266	1	#FF0000	12	normal-normal
A4EHS2	A4EHR3	PF01266	1	#FF0000	09	normal-normal
A0A0Q0V9R5	A0A0N8W438	PF01266	1	#FF0000	10	normal-normal
A0A1I6L525	A0A1I6L468	PF01266	1	#FF0000	16	normal-normal
A0A238LJQ6	A0A238LJF9	PF01266	1	#FF0000	14	complement-complement
E0MTC6	E0MTB8	PF01266	1	#FF0000	08	complement-normal
A0A1G6R0P5	A0A1G6R484	PF01266	1	#FF0000	14	normal-normal
B7QZF3	B7QZ84	PF01266	1	#FF0000	09	normal-complement
I7F4Z2	I7DX05	PF01266	1	#FF0000	11	normal-complement
A0A0P7WGS9	A0A0P7YM80	PF01266	1	#FF0000	08	complement-normal
A0A2V1P957	A0A2V1P5E8	PF01266	1	#FF0000	03	complement-complement
A0A127CQV4	A0A127CQV9	PF01266	1	#FF0000	16	normal-normal
A0NXP3	A0NXM3	PF01266	1	#FF0000	20	complement-complement
A0A222F943	A0A222F6Z4	PF01266	1	#FF0000	15	normal-complement
A0A222F943	A0A222F7M2	PF01266	1	#FF0000	18	normal-normal
A0A257GNT2	A0A257GNW0	PF01266	1	#FF0000	15	normal-normal
A0A2N4YC20	A0A2N4YC58	PF01266	1	#FF0000	13	normal-complement
A0A2N4YC20	A0A2N4YBX3	PF01266	1	#FF0000	14	normal-complement
A0A285T5Z3	A0A285T0W3	PF01266	1	#FF0000	09	complement-complement
A0A285T5Z3	A0A285T0W8	PF01266	1	#FF0000	08	complement-complement
A0A285T5Z3	A0A285T129	PF01266	1	#FF0000	05	complement-normal
A0A1M7TC19	A0A1M7TBI0	PF01266	1	#FF0000	19	normal-normal
A0A2S0UR62	A0A2S0UKN7	PF01266	1	#FF0000	19	normal-complement
V7EL42	V7ELA7	PF01266	1	#FF0000	09	complement-complement
A0A0M7BFB4	A0A0M7BFA4	PF01266	1	#FF0000	10	complement-complement
X7F3L9	X7F5Z2	PF01266	1	#FF0000	04	normal-normal
A0A0A8K3K8	A0A0A8K3Z2	PF01266	1	#FF0000	06	complement-complement
C5ALA6	C5AL97	PF01266	1	#FF0000	09	normal-normal
I4WKV6	I4WKW5	PF01266	1	#FF0000	09	complement-complement
A0A1M6UA37	A0A1M6UBD9	PF01266	1	#FF0000	19	normal-complement
A0A2G5QQU7	A0A2G5QQW0	PF01266	1	#FF0000	18	complement-complement
A0A1C6S7S0	A0A1C6S7H3	PF01266	1	#FF0000	19	normal-normal
I3THL8	I3THJ8	PF01266	1	#FF0000	20	normal-normal
A0A1G9YPG1	A0A1G9YQG8	PF01266	1	#FF0000	10	normal-complement
A0A1G9YPG1	A0A1G9YSQ0	PF01266	1	#FF0000	17	normal-normal
A0A2H3P1H3	A0A2H3NM93	PF01266	1	#FF0000	04	normal-normal
A0A0W0WZD6	A0A0W0WZH1	PF01266	1	#FF0000	12	complement-complement
V5A4R8	V5A4Q5	PF01266	1	#FF0000	15	normal-complement
A0A1H4AJ09	A0A1H4AJW5	PF01266	1	#FF0000	17	complement-complement
A0A1H4AJ09	A0A1H4AKD4	PF01266	1	#FF0000	18	complement-complement
A0A023DJ21	A0A023DJ42	PF01266	1	#FF0000	15	normal-normal
Q81BL2	Q81BL4	PF01266	1	#FF0000	02	complement-complement
A0A1D4LCM1	A0A1D4LF04	PF01266	1	#FF0000	19	complement-normal
A8UW32	A8UW19	PF01266	1	#FF0000	12	normal-normal
A0A1M7ZT03	A0A1M7ZSR6	PF01266	1	#FF0000	17	complement-complement
A3J4M6	A3J4P3	PF01266	1	#FF0000	17	normal-normal
A0A238J1Q0	A0A238J1F0	PF01266-PF01571-PF08669-PF16350	1	#FF0000	01	complement-complement
A0A2V1P957	A0A2V1P585	PF01266-PF01571-PF08669-PF16350	1	#FF0000	01	complement-normal
A0A2N3EXC0	A0A2N3EXB0	PF01266-PF01571-PF08669-PF16350	1	#FF0000	10	complement-complement
A0A1H2SE30	A0A1H2SFQ2	PF01266-PF01571-PF08669-PF16350	1	#FF0000	15	complement-complement
A0A238J1Q0	A0A238J1F0	PF01266-PF01571-PF08669-PF16350	1	#FF0000	01	complement-complement
A0A2V1P957	A0A2V1P585	PF01266-PF01571-PF08669-PF16350	1	#FF0000	01	complement-normal
A0A2N3EXC0	A0A2N3EXB0	PF01266-PF01571-PF08669-PF16350	1	#FF0000	10	complement-complement
A0A1H2SE30	A0A1H2SFQ2	PF01266-PF01571-PF08669-PF16350	1	#FF0000	15	complement-complement
A0A238J1Q0	A0A238J1F0	PF01266-PF01571-PF08669-PF16350	1	#FF0000	01	complement-complement
A0A2V1P957	A0A2V1P585	PF01266-PF01571-PF08669-PF16350	1	#FF0000	01	complement-normal
A0A2N3EXC0	A0A2N3EXB0	PF01266-PF01571-PF08669-PF16350	1	#FF0000	10	complement-complement
A0A1H2SE30	A0A1H2SFQ2	PF01266-PF01571-PF08669-PF16350	1	#FF0000	15	complement-complement
A0A238J1Q0	A0A238J1F0	PF01266-PF01571-PF08669-PF16350	1	#FF0000	01	complement-complement
A0A2V1P957	A0A2V1P585	PF01266-PF01571-PF08669-PF16350	1	#FF0000	01	complement-normal
A0A2N3EXC0	A0A2N3EXB0	PF01266-PF01571-PF08669-PF16350	1	#FF0000	10	complement-complement
A0A1H2SE30	A0A1H2SFQ2	PF01266-PF01571-PF08669-PF16350	1	#FF0000	15	complement-complement
A0A231HN82	A0A231HN61	PF01266-PF05199	1	#FF0000	17	complement-normal
A0A231HN82	A0A231HN61	PF01266-PF05199	1	#FF0000	17	complement-normal
A4ACB6	A4ACD5	PF01266-PF05430	1	#FF0000	19	complement-normal
A4ACB6	A4ACD5	PF01266-PF05430	1	#FF0000	19	complement-normal
A0A0N1LGF5	A0A0N1LGL0	PF01266-PF16901	1	#FF0000	15	normal-complement
E0MTC6	E0MTC1	PF01266-PF16901	1	#FF0000	05	complement-complement
A0A1N7N8G4	A0A1N7N8K8	PF01266-PF16901	1	#FF0000	10	complement-complement
A0A1I0GDK9	A0A1I0GDC5	PF01266-PF16901	1	#FF0000	04	complement-normal
A0A0A0E348	A0A0A0E4S2	PF01266-PF16901	1	#FF0000	14	normal-normal
N9W0R1	N9URH6	PF01266-PF16901	1	#FF0000	08	normal-complement
A0A0N1LGF5	A0A0N1LGL0	PF01266-PF16901	1	#FF0000	15	normal-complement
E0MTC6	E0MTC1	PF01266-PF16901	1	#FF0000	05	complement-complement
A0A1N7N8G4	A0A1N7N8K8	PF01266-PF16901	1	#FF0000	10	complement-complement
A0A1I0GDK9	A0A1I0GDC5	PF01266-PF16901	1	#FF0000	04	complement-normal
A0A0A0E348	A0A0A0E4S2	PF01266-PF16901	1	#FF0000	14	normal-normal
N9W0R1	N9URH6	PF01266-PF16901	1	#FF0000	08	normal-complement
H8GPU9	H8GPV7	PF01268	1	#FF0000	08	normal-complement
H8GPU7	H8GPV7	PF01268	1	#FF0000	10	complement-complement
A0A2M8MUY2	A0A2M8MV55	PF01270	1	#FF0000	07	normal-complement
A3K4X1	A3K4W8	PF01270	1	#FF0000	03	normal-complement
J9ZE86	J9ZFS1	PF01270	1	#FF0000	04	complement-complement
A0A0F5LE65	A0A0F5LDK0	PF01272	1	#FF0000	03	normal-normal
A1TUD6	A1TUC9	PF01272	1	#FF0000	07	complement-complement
A0A1G7DE53	A0A1G7DE30	PF01272	1	#FF0000	07	complement-complement
A0A1I5DFY3	A0A1I5DG60	PF01272	1	#FF0000	05	complement-complement
D2QK53	D2QK34	PF01272	1	#FF0000	19	normal-normal
A0A0Q6RAM1	A0A0Q6RI68	PF01272-PF03449	1	#FF0000	09	normal-complement
A0A0U5B7A7	A0A0U4WV43	PF01272-PF03449	1	#FF0000	09	normal-complement
A0A0Q8BDQ9	A0A0Q8B0G3	PF01272-PF03449	1	#FF0000	07	complement-complement
A0A2N3EXC0	A0A2N3EXJ8	PF01272-PF03449	1	#FF0000	18	complement-normal
A0A0W0TMB0	A0A0W0TMI8	PF01272-PF03449	1	#FF0000	07	normal-complement
A0A142X7D5	A0A142X7F6	PF01272-PF03449	1	#FF0000	20	normal-normal
F4KRX3	F4KQR7	PF01272-PF03449	1	#FF0000	20	complement-complement
A0A0Q6RAM1	A0A0Q6RI68	PF01272-PF03449	1	#FF0000	09	normal-complement
A0A0U5B7A7	A0A0U4WV43	PF01272-PF03449	1	#FF0000	09	normal-complement
A0A0Q8BDQ9	A0A0Q8B0G3	PF01272-PF03449	1	#FF0000	07	complement-complement
A0A2N3EXC0	A0A2N3EXJ8	PF01272-PF03449	1	#FF0000	18	complement-normal
A0A0W0TMB0	A0A0W0TMI8	PF01272-PF03449	1	#FF0000	07	normal-complement
A0A142X7D5	A0A142X7F6	PF01272-PF03449	1	#FF0000	20	normal-normal
F4KRX3	F4KQR7	PF01272-PF03449	1	#FF0000	20	complement-complement
A0A0C9NKZ5	A0A0C9Q186	PF01272-PF14760	1	#FF0000	17	normal-complement
A0A0C9PL53	A0A0C9Q186	PF01272-PF14760	1	#FF0000	16	complement-complement
A0A0C9NKZ5	A0A0C9Q186	PF01272-PF14760	1	#FF0000	17	normal-complement
A0A0C9PL53	A0A0C9Q186	PF01272-PF14760	1	#FF0000	16	complement-complement
A0A2G2HX66	A0A2G2HYY2	PF01274	1	#FF0000	05	normal-normal
C7RLG2	C7RLF1	PF01274	1	#FF0000	11	normal-complement
A0A1E2ZE23	A0A1E2ZF09	PF01274	1	#FF0000	14	normal-complement
A0A1Y0GAW9	A0A1Y0G9D1	PF01276-PF03709-PF03711	1	#FF0000	13	normal-complement
A0A133XL35	A0A133XL56	PF01276-PF03709-PF03711	1	#FF0000	15	normal-normal
Q47IK9	Q47IJ6	PF01276-PF03709-PF03711	1	#FF0000	13	normal-normal
A0A1R1I2R2	A0A1R1I2I7	PF01276-PF03709-PF03711	1	#FF0000	13	complement-complement
A0A1Y0GAW9	A0A1Y0G9D1	PF01276-PF03709-PF03711	1	#FF0000	13	normal-complement
A0A133XL35	A0A133XL56	PF01276-PF03709-PF03711	1	#FF0000	15	normal-normal
Q47IK9	Q47IJ6	PF01276-PF03709-PF03711	1	#FF0000	13	normal-normal
A0A1R1I2R2	A0A1R1I2I7	PF01276-PF03709-PF03711	1	#FF0000	13	complement-complement
A0A1Y0GAW9	A0A1Y0G9D1	PF01276-PF03709-PF03711	1	#FF0000	13	normal-complement
A0A133XL35	A0A133XL56	PF01276-PF03709-PF03711	1	#FF0000	15	normal-normal
Q47IK9	Q47IJ6	PF01276-PF03709-PF03711	1	#FF0000	13	normal-normal
A0A1R1I2R2	A0A1R1I2I7	PF01276-PF03709-PF03711	1	#FF0000	13	complement-complement
A0A1G5QYR9	A0A1G5QZG4	PF01278	1	#FF0000	09	complement-normal
A0A0P8BIT3	A0A0P7Z849	PF01281-PF03948	1	#FF0000	10	normal-normal
A0A137S417	A0A137S411	PF01281-PF03948	1	#FF0000	11	normal-normal
A0A2G1MC74	A0A2G1MC70	PF01281-PF03948	1	#FF0000	05	complement-normal
A0A0X7BEK2	A0A0X7BEJ3	PF01281-PF03948	1	#FF0000	02	normal-complement
A0A1I4RQ11	A0A1I4RR17	PF01281-PF03948	1	#FF0000	11	complement-normal
D2QK53	D2QK41	PF01281-PF03948	1	#FF0000	12	normal-complement
A0A0P8BIT3	A0A0P7Z849	PF01281-PF03948	1	#FF0000	10	normal-normal
A0A137S417	A0A137S411	PF01281-PF03948	1	#FF0000	11	normal-normal
A0A2G1MC74	A0A2G1MC70	PF01281-PF03948	1	#FF0000	05	complement-normal
A0A0X7BEK2	A0A0X7BEJ3	PF01281-PF03948	1	#FF0000	02	normal-complement
A0A1I4RQ11	A0A1I4RR17	PF01281-PF03948	1	#FF0000	11	complement-normal
D2QK53	D2QK41	PF01281-PF03948	1	#FF0000	12	normal-complement
Q3IMN8	Q3IMN0	PF01282	1	#FF0000	08	normal-complement
A0A1X1QYS2	A0A1X1QYN8	PF01288	1	#FF0000	19	normal-complement
B4U7X3	B4U7X4	PF01288	1	#FF0000	01	normal-complement
A0A285P3L8	A0A285NYG9	PF01288	1	#FF0000	14	normal-normal
A0A2N3YI26	A0A2N3YI28	PF01288-PF02152	1	#FF0000	11	complement-complement
A0A2N3YI26	A0A2N3YI28	PF01288-PF02152	1	#FF0000	11	complement-complement
A0A0R0LHR2	A0A0R0LH45	PF01292	1	#FF0000	03	normal-normal
A0A149VTP0	A0A149VTU0	PF01292	1	#FF0000	03	normal-normal
A0A212T1N9	A0A212T119	PF01292	1	#FF0000	06	normal-normal
A0A1I6H6M9	A0A1I6H723	PF01292	1	#FF0000	07	complement-complement
A0A2G2Q037	A0A2G2Q058	PF01292	1	#FF0000	09	normal-complement
M5DXE0	M5EA11	PF01292	1	#FF0000	07	complement-normal
A0A1I4PZU9	A0A1I4Q0M5	PF01292	1	#FF0000	10	complement-normal
A0A1G5HPV2	A0A1G5HPW2	PF01292	1	#FF0000	01	normal-complement
A0A0D6T8I2	A0A0D6T8G5	PF01292	1	#FF0000	05	complement-complement
A0A1M7TC19	A0A1M7TC66	PF01292	1	#FF0000	06	normal-normal
D5X5W2	D5X5Y1	PF01292	1	#FF0000	19	normal-complement
A0A146G6D8	A0A146G3G5	PF01292	1	#FF0000	11	complement-complement
A0A1M5PQ43	A0A1M5PQD5	PF01292	1	#FF0000	05	complement-complement
A0A254NDV1	A0A254N938	PF01292	1	#FF0000	20	complement-normal
A0A2N7W6A7	A0A2N7W6A1	PF01292	1	#FF0000	16	normal-normal
A9ASJ1	A0A0H3KQL0	PF01292	1	#FF0000	16	normal-normal
A0A2K9L7J8	A0A2K9L7I9	PF01292	1	#FF0000	10	normal-complement
A0A0G3EQF0	A0A0G3EQ86	PF01292	1	#FF0000	15	complement-normal
